action_id,alert_id,analyst_id,timestamp,action_type,action_result,notes
ACT-000202,ALT-000051,ANL-1005,2026-01-03T00:02:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000203,ALT-000052,ANL-1011,2026-01-02T16:30:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000204,ALT-000052,ANL-1011,2026-01-02T16:38:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000205,ALT-000052,ANL-1011,2026-01-02T16:42:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000206,ALT-000052,ANL-1011,2026-01-02T16:48:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000207,ALT-000053,ANL-1001,2026-01-02T08:07:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000208,ALT-000053,ANL-1001,2026-01-02T08:16:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000209,ALT-000053,ANL-1001,2026-01-02T08:19:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000210,ALT-000053,ANL-1001,2026-01-02T08:24:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000211,ALT-000054,ANL-1011,2026-01-02T09:50:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000212,ALT-000054,ANL-1011,2026-01-02T09:58:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000213,ALT-000054,ANL-1011,2026-01-02T10:02:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000214,ALT-000054,ANL-1011,2026-01-02T10:07:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000215,ALT-000055,ANL-1008,2026-01-02T21:29:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000216,ALT-000055,ANL-1008,2026-01-02T21:37:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000217,ALT-000055,ANL-1008,2026-01-02T21:45:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000218,ALT-000055,ANL-1008,2026-01-02T21:52:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000219,ALT-000056,ANL-1010,2026-01-02T04:40:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000220,ALT-000056,ANL-1010,2026-01-02T04:42:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000221,ALT-000057,ANL-1009,2026-01-02T18:19:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000222,ALT-000057,ANL-1009,2026-01-02T18:28:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000223,ALT-000057,ANL-1009,2026-01-02T18:30:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000224,ALT-000057,ANL-1009,2026-01-02T18:31:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000225,ALT-000058,ANL-1002,2026-01-02T12:37:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000226,ALT-000058,ANL-1002,2026-01-02T12:42:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000227,ALT-000058,ANL-1002,2026-01-02T12:51:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000228,ALT-000058,ANL-1002,2026-01-02T13:00:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000229,ALT-000059,ANL-1001,2026-01-02T14:47:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000230,ALT-000059,ANL-1001,2026-01-02T14:51:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000231,ALT-000059,ANL-1001,2026-01-02T14:52:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000232,ALT-000059,ANL-1001,2026-01-02T15:01:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000233,ALT-000060,ANL-1007,2026-01-02T16:36:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000234,ALT-000060,ANL-1007,2026-01-02T16:43:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000235,ALT-000060,ANL-1007,2026-01-02T16:46:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000236,ALT-000060,ANL-1007,2026-01-02T16:53:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000237,ALT-000061,ANL-1009,2026-01-02T13:57:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000238,ALT-000061,ANL-1009,2026-01-02T14:02:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000239,ALT-000061,ANL-1009,2026-01-02T14:12:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000240,ALT-000061,ANL-1009,2026-01-02T14:14:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000241,ALT-000062,ANL-1001,2026-01-02T10:18:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000242,ALT-000062,ANL-1001,2026-01-02T10:23:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000243,ALT-000062,ANL-1001,2026-01-02T10:31:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000244,ALT-000062,ANL-1001,2026-01-02T10:36:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000245,ALT-000063,ANL-1004,2026-01-02T02:05:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000246,ALT-000063,ANL-1004,2026-01-02T02:13:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000247,ALT-000063,ANL-1004,2026-01-02T02:18:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000248,ALT-000063,ANL-1004,2026-01-02T02:26:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000249,ALT-000064,ANL-1009,2026-01-02T20:16:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000250,ALT-000064,ANL-1009,2026-01-02T20:25:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000251,ALT-000064,ANL-1009,2026-01-02T20:31:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000252,ALT-000064,ANL-1009,2026-01-02T20:41:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000253,ALT-000065,ANL-1003,2026-01-02T21:41:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000254,ALT-000065,ANL-1003,2026-01-02T21:48:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000255,ALT-000065,ANL-1003,2026-01-02T21:58:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000256,ALT-000065,ANL-1003,2026-01-02T22:02:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000257,ALT-000066,ANL-1001,2026-01-02T02:33:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000258,ALT-000066,ANL-1001,2026-01-02T02:38:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000259,ALT-000066,ANL-1001,2026-01-02T02:40:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000260,ALT-000066,ANL-1001,2026-01-02T02:49:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000261,ALT-000067,ANL-1004,2026-01-02T05:41:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000262,ALT-000067,ANL-1004,2026-01-02T05:48:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000263,ALT-000067,ANL-1004,2026-01-02T05:50:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000264,ALT-000067,ANL-1004,2026-01-02T06:00:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000265,ALT-000068,ANL-1010,2026-01-02T12:27:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000266,ALT-000068,ANL-1010,2026-01-02T12:28:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000267,ALT-000068,ANL-1010,2026-01-02T12:36:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000268,ALT-000068,ANL-1010,2026-01-02T12:41:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000269,ALT-000069,ANL-1010,2026-01-02T17:45:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000270,ALT-000069,ANL-1010,2026-01-02T17:48:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000271,ALT-000069,ANL-1010,2026-01-02T17:53:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000272,ALT-000069,ANL-1010,2026-01-02T17:58:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000273,ALT-000070,ANL-1004,2026-01-02T11:50:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000274,ALT-000070,ANL-1004,2026-01-02T11:56:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000275,ALT-000070,ANL-1004,2026-01-02T12:02:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000276,ALT-000070,ANL-1004,2026-01-02T12:12:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000277,ALT-000071,ANL-1011,2026-01-02T10:34:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000278,ALT-000071,ANL-1011,2026-01-02T10:42:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000279,ALT-000071,ANL-1011,2026-01-02T10:50:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000280,ALT-000071,ANL-1011,2026-01-02T10:52:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000281,ALT-000072,ANL-1009,2026-01-02T18:33:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000282,ALT-000072,ANL-1009,2026-01-02T18:39:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000283,ALT-000072,ANL-1009,2026-01-02T18:41:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000284,ALT-000072,ANL-1009,2026-01-02T18:43:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000285,ALT-000073,ANL-1009,2026-01-02T22:08:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000286,ALT-000073,ANL-1009,2026-01-02T22:14:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000287,ALT-000073,ANL-1009,2026-01-02T22:18:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000288,ALT-000073,ANL-1009,2026-01-02T22:24:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000289,ALT-000074,ANL-1006,2026-01-02T01:15:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000290,ALT-000074,ANL-1006,2026-01-02T01:22:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000291,ALT-000074,ANL-1006,2026-01-02T01:23:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000292,ALT-000074,ANL-1006,2026-01-02T01:31:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000293,ALT-000075,ANL-1005,2026-01-02T15:00:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000294,ALT-000075,ANL-1005,2026-01-02T15:05:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000295,ALT-000075,ANL-1005,2026-01-02T15:08:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000296,ALT-000075,ANL-1005,2026-01-02T15:10:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000297,ALT-000076,ANL-1003,2026-01-02T13:05:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000298,ALT-000076,ANL-1003,2026-01-02T13:11:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000299,ALT-000076,ANL-1003,2026-01-02T13:19:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000300,ALT-000076,ANL-1003,2026-01-02T13:23:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000301,ALT-000077,ANL-1002,2026-01-02T15:26:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000302,ALT-000077,ANL-1002,2026-01-02T15:35:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000303,ALT-000077,ANL-1002,2026-01-02T15:45:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000304,ALT-000077,ANL-1002,2026-01-02T15:50:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000305,ALT-000078,ANL-1001,2026-01-02T07:36:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000306,ALT-000078,ANL-1001,2026-01-02T07:40:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000307,ALT-000078,ANL-1001,2026-01-02T07:50:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000308,ALT-000078,ANL-1001,2026-01-02T07:59:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000309,ALT-000079,ANL-1001,2026-01-02T14:22:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000310,ALT-000079,ANL-1001,2026-01-02T14:32:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000311,ALT-000079,ANL-1001,2026-01-02T14:39:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000312,ALT-000079,ANL-1001,2026-01-02T14:47:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000313,ALT-000080,ANL-1008,2026-01-03T00:10:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000314,ALT-000080,ANL-1008,2026-01-03T00:16:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000315,ALT-000080,ANL-1008,2026-01-03T00:26:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000316,ALT-000080,ANL-1008,2026-01-03T00:32:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000317,ALT-000081,ANL-1003,2026-01-03T13:46:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000318,ALT-000081,ANL-1003,2026-01-03T13:53:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000319,ALT-000081,ANL-1003,2026-01-03T13:57:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000320,ALT-000081,ANL-1003,2026-01-03T13:59:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000321,ALT-000082,ANL-1002,2026-01-03T11:37:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000322,ALT-000082,ANL-1002,2026-01-03T11:43:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000323,ALT-000082,ANL-1002,2026-01-03T11:46:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000324,ALT-000082,ANL-1002,2026-01-03T11:49:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000325,ALT-000083,ANL-1007,2026-01-03T23:21:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000326,ALT-000083,ANL-1007,2026-01-03T23:25:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000327,ALT-000083,ANL-1007,2026-01-03T23:27:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000328,ALT-000083,ANL-1007,2026-01-03T23:36:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000329,ALT-000084,ANL-1007,2026-01-03T07:51:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000330,ALT-000084,ANL-1007,2026-01-03T07:57:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000331,ALT-000084,ANL-1007,2026-01-03T08:05:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000332,ALT-000084,ANL-1007,2026-01-03T08:06:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000333,ALT-000085,ANL-1007,2026-01-03T13:44:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000334,ALT-000085,ANL-1007,2026-01-03T13:49:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000335,ALT-000085,ANL-1007,2026-01-03T13:53:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000336,ALT-000085,ANL-1007,2026-01-03T13:57:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000337,ALT-000086,ANL-1001,2026-01-03T04:57:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000338,ALT-000086,ANL-1001,2026-01-03T05:04:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000339,ALT-000086,ANL-1001,2026-01-03T05:13:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000340,ALT-000086,ANL-1001,2026-01-03T05:18:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000341,ALT-000087,ANL-1010,2026-01-03T04:32:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000342,ALT-000087,ANL-1010,2026-01-03T04:35:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000343,ALT-000087,ANL-1010,2026-01-03T04:36:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000344,ALT-000087,ANL-1010,2026-01-03T04:40:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000345,ALT-000088,ANL-1004,2026-01-03T01:50:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000346,ALT-000088,ANL-1004,2026-01-03T01:56:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000347,ALT-000089,ANL-1004,2026-01-03T16:16:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000348,ALT-000089,ANL-1004,2026-01-03T16:21:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000349,ALT-000089,ANL-1004,2026-01-03T16:25:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000350,ALT-000089,ANL-1004,2026-01-03T16:32:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000351,ALT-000090,ANL-1002,2026-01-03T15:01:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000352,ALT-000090,ANL-1002,2026-01-03T15:06:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000353,ALT-000090,ANL-1002,2026-01-03T15:13:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000354,ALT-000090,ANL-1002,2026-01-03T15:19:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000355,ALT-000091,ANL-1002,2026-01-03T10:53:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000356,ALT-000091,ANL-1002,2026-01-03T10:57:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000357,ALT-000091,ANL-1002,2026-01-03T11:00:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000358,ALT-000091,ANL-1002,2026-01-03T11:04:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000359,ALT-000092,ANL-1009,2026-01-03T14:53:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000360,ALT-000092,ANL-1009,2026-01-03T14:55:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000361,ALT-000092,ANL-1009,2026-01-03T14:57:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000362,ALT-000092,ANL-1009,2026-01-03T14:59:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000363,ALT-000093,ANL-1003,2026-01-03T21:42:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000364,ALT-000093,ANL-1003,2026-01-03T21:43:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000365,ALT-000093,ANL-1003,2026-01-03T21:48:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000366,ALT-000093,ANL-1003,2026-01-03T21:51:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000367,ALT-000094,ANL-1010,2026-01-03T15:43:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000368,ALT-000094,ANL-1010,2026-01-03T15:52:00Z,CHECK_IDENTITY,COMPLETED,Auto-generated synthetic investigation step
ACT-000369,ALT-000094,ANL-1010,2026-01-03T16:02:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000370,ALT-000094,ANL-1010,2026-01-03T16:05:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000371,ALT-000095,ANL-1004,2026-01-03T05:50:00Z,VIEW_ALERT,COMPLETED,Auto-generated synthetic investigation step
ACT-000372,ALT-000095,ANL-1004,2026-01-03T05:51:00Z,QUERY_LOGS,COMPLETED,Auto-generated synthetic investigation step
ACT-000373,ALT-000095,ANL-1004,2026-01-03T05:52:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000374,ALT-000095,ANL-1004,2026-01-03T06:02:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
ACT-000375,ALT-000096,ANL-1001,2026-01-03T18:12:00Z,CHECK_ENDPOINT,COMPLETED,Auto-generated synthetic investigation step
