evidence_id,alert_id,case_id,analyst_id,timestamp,evidence_type,source,reference,relevance
EVD-000180,ALT-000195,CASE-000195,ANL-1007,2026-01-05T07:13:00Z,ENDPOINT_LOG,Elastic Security,REF-95572,Supports investigation finding
EVD-000181,ALT-000196,CASE-000196,ANL-1001,2026-01-05T13:29:00Z,CASE_NOTE,Elastic Security,REF-54572,Supports investigation finding
EVD-000182,ALT-000197,CASE-000197,ANL-1004,2026-01-05T13:38:00Z,PROCESS_TREE,Elastic Security,REF-68891,Supports investigation finding
EVD-000183,ALT-000198,CASE-000198,ANL-1002,2026-01-05T02:16:00Z,NETWORK_LOG,Elastic Security,REF-22752,Supports investigation finding
EVD-000184,ALT-000199,CASE-000199,ANL-1002,2026-01-05T20:08:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-58487,Supports investigation finding
EVD-000185,ALT-000200,CASE-000200,ANL-1011,2026-01-05T05:37:00Z,ENDPOINT_LOG,Splunk ES,REF-32878,Supports investigation finding
EVD-000186,ALT-000201,CASE-000201,ANL-1004,2026-01-06T17:54:00Z,NETWORK_LOG,Microsoft Sentinel,REF-37471,Supports investigation finding
EVD-000187,ALT-000202,CASE-000202,ANL-1003,2026-01-06T19:16:00Z,AUTHENTICATION_LOG,Elastic Security,REF-38922,Supports investigation finding
EVD-000188,ALT-000203,CASE-000203,ANL-1003,2026-01-06T20:41:00Z,CASE_NOTE,Splunk ES,REF-55033,Supports investigation finding
EVD-000189,ALT-000204,CASE-000204,ANL-1007,2026-01-06T07:51:00Z,SIEM_LOG,Elastic Security,REF-15250,Supports investigation finding
EVD-000190,ALT-000205,CASE-000205,ANL-1002,2026-01-06T23:30:00Z,AUTHENTICATION_LOG,Splunk ES,REF-28169,Supports investigation finding
EVD-000191,ALT-000206,CASE-000206,ANL-1007,2026-01-06T20:41:00Z,PROCESS_TREE,IBM QRadar,REF-15357,Supports investigation finding
EVD-000192,ALT-000207,CASE-000207,ANL-1002,2026-01-06T09:04:00Z,PROCESS_TREE,Splunk ES,REF-58253,Supports investigation finding
EVD-000193,ALT-000208,CASE-000208,ANL-1002,2026-01-06T06:29:00Z,SIEM_LOG,IBM QRadar,REF-12888,Supports investigation finding
EVD-000194,ALT-000209,CASE-000209,ANL-1010,2026-01-06T11:08:00Z,NETWORK_LOG,Elastic Security,REF-33891,Supports investigation finding
EVD-000195,ALT-000210,CASE-000210,ANL-1008,2026-01-06T18:47:00Z,AUTHENTICATION_LOG,Splunk ES,REF-51971,Supports investigation finding
EVD-000196,ALT-000211,CASE-000211,ANL-1003,2026-01-06T19:24:00Z,NETWORK_LOG,Elastic Security,REF-17213,Supports investigation finding
EVD-000197,ALT-000212,CASE-000212,ANL-1008,2026-01-06T18:45:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-83535,Supports investigation finding
EVD-000198,ALT-000213,CASE-000213,ANL-1007,2026-01-06T06:31:00Z,ENDPOINT_LOG,Elastic Security,REF-82851,Supports investigation finding
EVD-000199,ALT-000214,CASE-000214,ANL-1001,2026-01-06T18:04:00Z,SIEM_LOG,IBM QRadar,REF-46335,Supports investigation finding
EVD-000200,ALT-000215,CASE-000215,ANL-1002,2026-01-06T22:09:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-20069,Supports investigation finding
EVD-000201,ALT-000216,CASE-000216,ANL-1011,2026-01-06T11:24:00Z,ENDPOINT_LOG,IBM QRadar,REF-75979,Supports investigation finding
EVD-000202,ALT-000217,CASE-000217,ANL-1003,2026-01-06T04:28:00Z,ENDPOINT_LOG,Elastic Security,REF-20302,Supports investigation finding
EVD-000203,ALT-000219,CASE-000219,ANL-1004,2026-01-07T00:18:00Z,CASE_NOTE,Microsoft Sentinel,REF-56507,Supports investigation finding
EVD-000204,ALT-000220,CASE-000220,ANL-1002,2026-01-06T04:10:00Z,CASE_NOTE,Elastic Security,REF-66093,Supports investigation finding
EVD-000205,ALT-000221,CASE-000221,ANL-1002,2026-01-06T16:08:00Z,CASE_NOTE,Microsoft Sentinel,REF-86273,Supports investigation finding
EVD-000206,ALT-000222,CASE-000222,ANL-1009,2026-01-06T13:12:00Z,NETWORK_LOG,Elastic Security,REF-91522,Supports investigation finding
EVD-000207,ALT-000223,CASE-000223,ANL-1008,2026-01-06T10:10:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-66450,Supports investigation finding
EVD-000208,ALT-000224,CASE-000224,ANL-1011,2026-01-06T22:32:00Z,CASE_NOTE,Elastic Security,REF-58026,Supports investigation finding
EVD-000209,ALT-000225,CASE-000225,ANL-1006,2026-01-06T12:31:00Z,SIEM_LOG,Splunk ES,REF-71564,Supports investigation finding
EVD-000210,ALT-000226,CASE-000226,ANL-1008,2026-01-06T18:33:00Z,AUTHENTICATION_LOG,Splunk ES,REF-39607,Supports investigation finding
EVD-000211,ALT-000227,CASE-000227,ANL-1007,2026-01-06T17:03:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-71249,Supports investigation finding
EVD-000212,ALT-000228,CASE-000228,ANL-1011,2026-01-06T08:35:00Z,SIEM_LOG,Elastic Security,REF-42189,Supports investigation finding
EVD-000213,ALT-000229,CASE-000229,ANL-1003,2026-01-06T01:55:00Z,CASE_NOTE,Microsoft Sentinel,REF-28423,Supports investigation finding
EVD-000214,ALT-000230,CASE-000230,ANL-1002,2026-01-06T08:31:00Z,PROCESS_TREE,IBM QRadar,REF-59113,Supports investigation finding
EVD-000215,ALT-000231,CASE-000231,ANL-1003,2026-01-06T09:44:00Z,NETWORK_LOG,IBM QRadar,REF-21829,Supports investigation finding
EVD-000216,ALT-000232,CASE-000232,ANL-1011,2026-01-06T11:57:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-13584,Supports investigation finding
EVD-000217,ALT-000233,CASE-000233,ANL-1002,2026-01-06T11:26:00Z,ENDPOINT_LOG,Splunk ES,REF-61576,Supports investigation finding
EVD-000218,ALT-000234,CASE-000234,ANL-1004,2026-01-06T20:13:00Z,ENDPOINT_LOG,Elastic Security,REF-36626,Supports investigation finding
EVD-000219,ALT-000235,CASE-000235,ANL-1005,2026-01-06T19:56:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-62108,Supports investigation finding
EVD-000220,ALT-000236,CASE-000236,ANL-1006,2026-01-06T02:35:00Z,AUTHENTICATION_LOG,Elastic Security,REF-54456,Supports investigation finding
EVD-000221,ALT-000237,CASE-000237,ANL-1002,2026-01-06T04:59:00Z,PROCESS_TREE,Splunk ES,REF-96169,Supports investigation finding
EVD-000222,ALT-000239,CASE-000239,ANL-1002,2026-01-06T06:10:00Z,PROCESS_TREE,Elastic Security,REF-96246,Supports investigation finding
EVD-000223,ALT-000240,CASE-000240,ANL-1010,2026-01-07T01:20:00Z,CASE_NOTE,Microsoft Sentinel,REF-62742,Supports investigation finding
EVD-000224,ALT-000241,CASE-000241,ANL-1005,2026-01-08T00:40:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-65838,Supports investigation finding
EVD-000225,ALT-000242,CASE-000242,ANL-1003,2026-01-07T22:35:00Z,PROCESS_TREE,Microsoft Sentinel,REF-24107,Supports investigation finding
EVD-000226,ALT-000243,CASE-000243,ANL-1005,2026-01-07T19:30:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-20252,Supports investigation finding
EVD-000227,ALT-000244,CASE-000244,ANL-1001,2026-01-07T12:36:00Z,ENDPOINT_LOG,Elastic Security,REF-73060,Supports investigation finding
EVD-000228,ALT-000245,CASE-000245,ANL-1008,2026-01-07T15:08:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-74972,Supports investigation finding
EVD-000229,ALT-000246,CASE-000246,ANL-1010,2026-01-07T19:50:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-35192,Supports investigation finding
EVD-000230,ALT-000247,CASE-000247,ANL-1010,2026-01-07T21:58:00Z,PROCESS_TREE,Elastic Security,REF-74511,Supports investigation finding
EVD-000231,ALT-000248,CASE-000248,ANL-1006,2026-01-07T01:51:00Z,CASE_NOTE,IBM QRadar,REF-83010,Supports investigation finding
EVD-000232,ALT-000249,CASE-000249,ANL-1002,2026-01-07T15:22:00Z,SIEM_LOG,Microsoft Sentinel,REF-36462,Supports investigation finding
EVD-000233,ALT-000250,CASE-000250,ANL-1006,2026-01-07T02:51:00Z,SIEM_LOG,Elastic Security,REF-21112,Supports investigation finding
EVD-000234,ALT-000251,CASE-000251,ANL-1011,2026-01-07T22:58:00Z,CASE_NOTE,Microsoft Sentinel,REF-95033,Supports investigation finding
EVD-000235,ALT-000252,CASE-000252,ANL-1003,2026-01-07T14:01:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-76518,Supports investigation finding
EVD-000236,ALT-000253,CASE-000253,ANL-1008,2026-01-07T23:47:00Z,ENDPOINT_LOG,Splunk ES,REF-65796,Supports investigation finding
EVD-000237,ALT-000254,CASE-000254,ANL-1008,2026-01-07T15:43:00Z,AUTHENTICATION_LOG,Elastic Security,REF-72043,Supports investigation finding
EVD-000238,ALT-000255,CASE-000255,ANL-1006,2026-01-07T03:46:00Z,CASE_NOTE,Microsoft Sentinel,REF-74067,Supports investigation finding
EVD-000239,ALT-000256,CASE-000256,ANL-1005,2026-01-07T16:14:00Z,SIEM_LOG,IBM QRadar,REF-97876,Supports investigation finding
EVD-000240,ALT-000257,CASE-000257,ANL-1009,2026-01-07T22:59:00Z,PROCESS_TREE,Microsoft Sentinel,REF-15896,Supports investigation finding
EVD-000241,ALT-000258,CASE-000258,ANL-1007,2026-01-07T17:24:00Z,NETWORK_LOG,Microsoft Sentinel,REF-61110,Supports investigation finding
EVD-000242,ALT-000259,CASE-000259,ANL-1002,2026-01-07T13:25:00Z,SIEM_LOG,Splunk ES,REF-45279,Supports investigation finding
EVD-000243,ALT-000260,CASE-000260,ANL-1011,2026-01-07T14:44:00Z,NETWORK_LOG,Splunk ES,REF-92864,Supports investigation finding
EVD-000244,ALT-000261,CASE-000261,ANL-1002,2026-01-07T02:53:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-27527,Supports investigation finding
EVD-000245,ALT-000262,CASE-000262,ANL-1008,2026-01-07T18:47:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-11227,Supports investigation finding
EVD-000246,ALT-000263,CASE-000263,ANL-1005,2026-01-07T20:56:00Z,PROCESS_TREE,Splunk ES,REF-26809,Supports investigation finding
EVD-000247,ALT-000264,CASE-000264,ANL-1011,2026-01-07T08:59:00Z,CASE_NOTE,IBM QRadar,REF-15697,Supports investigation finding
EVD-000248,ALT-000265,CASE-000265,ANL-1002,2026-01-07T07:02:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-24134,Supports investigation finding
EVD-000249,ALT-000266,CASE-000266,ANL-1010,2026-01-07T07:27:00Z,SIEM_LOG,Microsoft Sentinel,REF-98809,Supports investigation finding
EVD-000250,ALT-000267,CASE-000267,ANL-1010,2026-01-07T13:51:00Z,CASE_NOTE,Microsoft Sentinel,REF-35377,Supports investigation finding
EVD-000251,ALT-000268,CASE-000268,ANL-1003,2026-01-07T20:05:00Z,PROCESS_TREE,Microsoft Sentinel,REF-86865,Supports investigation finding
EVD-000252,ALT-000269,CASE-000269,ANL-1004,2026-01-07T07:12:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-39232,Supports investigation finding
EVD-000253,ALT-000270,CASE-000270,ANL-1007,2026-01-07T11:25:00Z,ENDPOINT_LOG,Splunk ES,REF-38697,Supports investigation finding
EVD-000254,ALT-000271,CASE-000271,ANL-1005,2026-01-07T06:12:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-79803,Supports investigation finding
EVD-000255,ALT-000272,CASE-000272,ANL-1010,2026-01-07T02:31:00Z,NETWORK_LOG,IBM QRadar,REF-75350,Supports investigation finding
EVD-000256,ALT-000273,CASE-000273,ANL-1010,2026-01-07T21:37:00Z,AUTHENTICATION_LOG,Splunk ES,REF-78002,Supports investigation finding
EVD-000257,ALT-000274,CASE-000274,ANL-1008,2026-01-07T14:06:00Z,SIEM_LOG,IBM QRadar,REF-19351,Supports investigation finding
EVD-000258,ALT-000275,CASE-000275,ANL-1011,2026-01-07T10:37:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-37508,Supports investigation finding
EVD-000259,ALT-000276,CASE-000276,ANL-1004,2026-01-07T12:07:00Z,PROCESS_TREE,Elastic Security,REF-13046,Supports investigation finding
EVD-000260,ALT-000277,CASE-000277,ANL-1010,2026-01-07T19:15:00Z,CASE_NOTE,Elastic Security,REF-89084,Supports investigation finding
EVD-000261,ALT-000278,CASE-000278,ANL-1004,2026-01-07T09:47:00Z,CASE_NOTE,Microsoft Sentinel,REF-36958,Supports investigation finding
EVD-000262,ALT-000279,CASE-000279,ANL-1007,2026-01-07T15:02:00Z,AUTHENTICATION_LOG,Splunk ES,REF-96386,Supports investigation finding
EVD-000263,ALT-000280,CASE-000280,ANL-1011,2026-01-07T06:10:00Z,SIEM_LOG,Microsoft Sentinel,REF-19593,Supports investigation finding
EVD-000264,ALT-000281,CASE-000281,ANL-1005,2026-01-08T01:29:00Z,NETWORK_LOG,Splunk ES,REF-26272,Supports investigation finding
EVD-000265,ALT-000283,CASE-000283,ANL-1006,2026-01-08T01:25:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-23878,Supports investigation finding
EVD-000266,ALT-000284,CASE-000284,ANL-1004,2026-01-08T01:05:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-27423,Supports investigation finding
EVD-000267,ALT-000285,CASE-000285,ANL-1007,2026-01-08T18:56:00Z,AUTHENTICATION_LOG,Splunk ES,REF-36789,Supports investigation finding
EVD-000268,ALT-000286,CASE-000286,ANL-1001,2026-01-08T22:02:00Z,AUTHENTICATION_LOG,Elastic Security,REF-92546,Supports investigation finding
EVD-000269,ALT-000287,CASE-000287,ANL-1004,2026-01-08T20:49:00Z,NETWORK_LOG,Splunk ES,REF-85552,Supports investigation finding
EVD-000270,ALT-000288,CASE-000288,ANL-1010,2026-01-08T14:36:00Z,PROCESS_TREE,Splunk ES,REF-89432,Supports investigation finding
EVD-000271,ALT-000289,CASE-000289,ANL-1004,2026-01-08T05:37:00Z,CASE_NOTE,IBM QRadar,REF-67186,Supports investigation finding
EVD-000272,ALT-000290,CASE-000290,ANL-1004,2026-01-08T14:42:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-65436,Supports investigation finding
EVD-000273,ALT-000291,CASE-000291,ANL-1007,2026-01-08T22:28:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-66485,Supports investigation finding
EVD-000274,ALT-000292,CASE-000292,ANL-1009,2026-01-08T15:49:00Z,SIEM_LOG,Elastic Security,REF-46275,Supports investigation finding
EVD-000275,ALT-000293,CASE-000293,ANL-1001,2026-01-08T04:07:00Z,NETWORK_LOG,Microsoft Sentinel,REF-41404,Supports investigation finding
EVD-000276,ALT-000294,CASE-000294,ANL-1002,2026-01-08T11:32:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-68236,Supports investigation finding
EVD-000277,ALT-000295,CASE-000295,ANL-1003,2026-01-08T19:50:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-13830,Supports investigation finding
EVD-000278,ALT-000296,CASE-000296,ANL-1011,2026-01-08T16:34:00Z,SIEM_LOG,Splunk ES,REF-48138,Supports investigation finding
EVD-000279,ALT-000297,CASE-000297,ANL-1003,2026-01-08T18:47:00Z,ENDPOINT_LOG,Elastic Security,REF-48905,Supports investigation finding
EVD-000280,ALT-000298,CASE-000298,ANL-1010,2026-01-08T23:01:00Z,SIEM_LOG,Microsoft Sentinel,REF-81819,Supports investigation finding
EVD-000281,ALT-000299,CASE-000299,ANL-1002,2026-01-08T13:08:00Z,ENDPOINT_LOG,IBM QRadar,REF-37494,Supports investigation finding
EVD-000282,ALT-000300,CASE-000300,ANL-1007,2026-01-08T05:01:00Z,AUTHENTICATION_LOG,Splunk ES,REF-49674,Supports investigation finding
EVD-000283,ALT-000301,CASE-000301,ANL-1005,2026-01-08T21:10:00Z,AUTHENTICATION_LOG,Elastic Security,REF-94488,Supports investigation finding
EVD-000284,ALT-000302,CASE-000302,ANL-1007,2026-01-08T17:31:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-95542,Supports investigation finding
EVD-000285,ALT-000303,CASE-000303,ANL-1006,2026-01-08T17:38:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-15863,Supports investigation finding
EVD-000286,ALT-000304,CASE-000304,ANL-1010,2026-01-08T06:51:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-45310,Supports investigation finding
EVD-000287,ALT-000306,CASE-000306,ANL-1008,2026-01-08T10:14:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-30380,Supports investigation finding
EVD-000288,ALT-000307,CASE-000307,ANL-1004,2026-01-08T21:35:00Z,SIEM_LOG,Elastic Security,REF-41462,Supports investigation finding
EVD-000289,ALT-000308,CASE-000308,ANL-1001,2026-01-08T16:26:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-78618,Supports investigation finding
EVD-000290,ALT-000309,CASE-000309,ANL-1007,2026-01-08T11:49:00Z,CASE_NOTE,Splunk ES,REF-14643,Supports investigation finding
EVD-000291,ALT-000310,CASE-000310,ANL-1006,2026-01-08T11:20:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-61820,Supports investigation finding
EVD-000292,ALT-000311,CASE-000311,ANL-1008,2026-01-08T08:32:00Z,AUTHENTICATION_LOG,Elastic Security,REF-97194,Supports investigation finding
EVD-000293,ALT-000312,CASE-000312,ANL-1007,2026-01-08T04:54:00Z,NETWORK_LOG,Elastic Security,REF-73691,Supports investigation finding
EVD-000294,ALT-000313,CASE-000313,ANL-1005,2026-01-08T04:51:00Z,AUTHENTICATION_LOG,Splunk ES,REF-12314,Supports investigation finding
EVD-000295,ALT-000314,CASE-000314,ANL-1011,2026-01-08T10:36:00Z,SIEM_LOG,Splunk ES,REF-10070,Supports investigation finding
EVD-000296,ALT-000315,CASE-000315,ANL-1007,2026-01-08T19:30:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-88883,Supports investigation finding
EVD-000297,ALT-000316,CASE-000316,ANL-1009,2026-01-08T03:30:00Z,PROCESS_TREE,IBM QRadar,REF-76043,Supports investigation finding
EVD-000298,ALT-000317,CASE-000317,ANL-1004,2026-01-08T02:54:00Z,AUTHENTICATION_LOG,Elastic Security,REF-76036,Supports investigation finding
EVD-000299,ALT-000318,CASE-000318,ANL-1003,2026-01-08T18:10:00Z,SIEM_LOG,Splunk ES,REF-81994,Supports investigation finding
EVD-000300,ALT-000319,CASE-000319,ANL-1001,2026-01-08T21:38:00Z,AUTHENTICATION_LOG,Splunk ES,REF-40372,Supports investigation finding
EVD-000301,ALT-000320,CASE-000320,ANL-1003,2026-01-08T15:26:00Z,SIEM_LOG,Elastic Security,REF-79045,Supports investigation finding
EVD-000302,ALT-000321,CASE-000321,ANL-1011,2026-01-09T02:04:00Z,NETWORK_LOG,Splunk ES,REF-53483,Supports investigation finding
EVD-000303,ALT-000322,CASE-000322,ANL-1002,2026-01-09T21:14:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-24733,Supports investigation finding
EVD-000304,ALT-000324,CASE-000324,ANL-1005,2026-01-09T12:34:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-60465,Supports investigation finding
EVD-000305,ALT-000325,CASE-000325,ANL-1011,2026-01-09T20:23:00Z,PROCESS_TREE,Splunk ES,REF-72118,Supports investigation finding
EVD-000306,ALT-000326,CASE-000326,ANL-1008,2026-01-09T05:25:00Z,CASE_NOTE,Elastic Security,REF-87847,Supports investigation finding
EVD-000307,ALT-000327,CASE-000327,ANL-1010,2026-01-09T03:13:00Z,CASE_NOTE,Elastic Security,REF-32751,Supports investigation finding
EVD-000308,ALT-000328,CASE-000328,ANL-1005,2026-01-09T15:04:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-51050,Supports investigation finding
EVD-000309,ALT-000329,CASE-000329,ANL-1002,2026-01-09T08:43:00Z,PROCESS_TREE,IBM QRadar,REF-15881,Supports investigation finding
EVD-000310,ALT-000330,CASE-000330,ANL-1006,2026-01-09T09:48:00Z,PROCESS_TREE,Elastic Security,REF-14903,Supports investigation finding
EVD-000311,ALT-000331,CASE-000331,ANL-1004,2026-01-09T03:46:00Z,PROCESS_TREE,Splunk ES,REF-92285,Supports investigation finding
EVD-000312,ALT-000332,CASE-000332,ANL-1002,2026-01-09T18:26:00Z,PROCESS_TREE,Elastic Security,REF-73997,Supports investigation finding
EVD-000313,ALT-000333,CASE-000333,ANL-1008,2026-01-09T21:41:00Z,ENDPOINT_LOG,IBM QRadar,REF-60885,Supports investigation finding
EVD-000314,ALT-000334,CASE-000334,ANL-1002,2026-01-09T14:43:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-71599,Supports investigation finding
EVD-000315,ALT-000335,CASE-000335,ANL-1006,2026-01-09T12:32:00Z,PROCESS_TREE,Elastic Security,REF-38063,Supports investigation finding
EVD-000316,ALT-000337,CASE-000337,ANL-1006,2026-01-09T05:20:00Z,NETWORK_LOG,Elastic Security,REF-37494,Supports investigation finding
EVD-000317,ALT-000338,CASE-000338,ANL-1002,2026-01-09T10:48:00Z,NETWORK_LOG,Elastic Security,REF-96455,Supports investigation finding
EVD-000318,ALT-000339,CASE-000339,ANL-1001,2026-01-09T04:40:00Z,CASE_NOTE,Elastic Security,REF-70810,Supports investigation finding
EVD-000319,ALT-000340,CASE-000340,ANL-1005,2026-01-09T22:15:00Z,PROCESS_TREE,Elastic Security,REF-94467,Supports investigation finding
EVD-000320,ALT-000341,CASE-000341,ANL-1007,2026-01-09T23:39:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-87763,Supports investigation finding
EVD-000321,ALT-000342,CASE-000342,ANL-1011,2026-01-09T15:06:00Z,SIEM_LOG,Splunk ES,REF-24034,Supports investigation finding
EVD-000322,ALT-000343,CASE-000343,ANL-1004,2026-01-09T12:41:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-89515,Supports investigation finding
EVD-000323,ALT-000344,CASE-000344,ANL-1001,2026-01-09T20:12:00Z,NETWORK_LOG,IBM QRadar,REF-73120,Supports investigation finding
EVD-000324,ALT-000345,CASE-000345,ANL-1009,2026-01-09T16:24:00Z,PROCESS_TREE,Splunk ES,REF-24097,Supports investigation finding
EVD-000325,ALT-000346,CASE-000346,ANL-1002,2026-01-09T21:36:00Z,NETWORK_LOG,Microsoft Sentinel,REF-29010,Supports investigation finding
EVD-000326,ALT-000347,CASE-000347,ANL-1008,2026-01-09T10:50:00Z,SIEM_LOG,IBM QRadar,REF-74740,Supports investigation finding
EVD-000327,ALT-000348,CASE-000348,ANL-1006,2026-01-09T06:43:00Z,CASE_NOTE,Splunk ES,REF-64405,Supports investigation finding
EVD-000328,ALT-000349,CASE-000349,ANL-1010,2026-01-09T12:18:00Z,ENDPOINT_LOG,IBM QRadar,REF-58349,Supports investigation finding
EVD-000329,ALT-000350,CASE-000350,ANL-1005,2026-01-09T03:39:00Z,PROCESS_TREE,IBM QRadar,REF-41525,Supports investigation finding
EVD-000330,ALT-000351,CASE-000351,ANL-1002,2026-01-09T16:29:00Z,NETWORK_LOG,IBM QRadar,REF-37349,Supports investigation finding
EVD-000331,ALT-000352,CASE-000352,ANL-1003,2026-01-09T16:52:00Z,ENDPOINT_LOG,IBM QRadar,REF-44964,Supports investigation finding
EVD-000332,ALT-000353,CASE-000353,ANL-1006,2026-01-09T18:16:00Z,NETWORK_LOG,Splunk ES,REF-79410,Supports investigation finding
EVD-000333,ALT-000354,CASE-000354,ANL-1004,2026-01-09T08:08:00Z,CASE_NOTE,Microsoft Sentinel,REF-36683,Supports investigation finding
EVD-000334,ALT-000355,CASE-000355,ANL-1008,2026-01-10T05:00:00Z,PROCESS_TREE,Splunk ES,REF-56156,Supports investigation finding
EVD-000335,ALT-000356,CASE-000356,ANL-1011,2026-01-09T01:37:00Z,CASE_NOTE,Splunk ES,REF-56219,Supports investigation finding
EVD-000336,ALT-000357,CASE-000357,ANL-1001,2026-01-10T04:09:00Z,ENDPOINT_LOG,Elastic Security,REF-44774,Supports investigation finding
