event_id,alert_id,event_type,timestamp,actor_id,previous_status,new_status
EVT-0000226,ALT-000035,ASSIGNED,2026-01-01T14:56:00Z,ANL-1006,NEW,ASSIGNED
EVT-0000227,ALT-000035,ACKNOWLEDGED,2026-01-01T15:03:00Z,ANL-1006,ASSIGNED,ACKNOWLEDGED
EVT-0000228,ALT-000035,INVESTIGATION_STARTED,2026-01-01T15:04:00Z,ANL-1006,ACKNOWLEDGED,INVESTIGATING
EVT-0000229,ALT-000035,ESCALATION_REQUESTED,2026-01-01T15:18:00Z,ANL-1006,INVESTIGATING,INVESTIGATING
EVT-0000230,ALT-000035,ESCALATED,2026-01-01T15:18:00Z,ANL-1006,INVESTIGATING,ESCALATED
EVT-0000231,ALT-000035,CLOSED,2026-01-01T15:26:00Z,ANL-1006,ESCALATED,CLOSED
EVT-0000232,ALT-000036,CREATED,2026-01-01T04:35:00Z,ANL-1010,,NEW
EVT-0000233,ALT-000036,ASSIGNED,2026-01-01T04:35:00Z,ANL-1010,NEW,ASSIGNED
EVT-0000234,ALT-000036,ACKNOWLEDGED,2026-01-01T05:08:00Z,ANL-1010,ASSIGNED,ACKNOWLEDGED
EVT-0000235,ALT-000036,INVESTIGATION_STARTED,2026-01-01T05:13:00Z,ANL-1010,ACKNOWLEDGED,INVESTIGATING
EVT-0000236,ALT-000036,CLOSED,2026-01-01T06:01:00Z,ANL-1010,INVESTIGATING,CLOSED
EVT-0000237,ALT-000037,CREATED,2026-01-01T07:36:00Z,ANL-1007,,NEW
EVT-0000238,ALT-000037,ASSIGNED,2026-01-01T07:36:00Z,ANL-1007,NEW,ASSIGNED
EVT-0000239,ALT-000037,ACKNOWLEDGED,2026-01-01T07:40:00Z,ANL-1007,ASSIGNED,ACKNOWLEDGED
EVT-0000240,ALT-000037,INVESTIGATION_STARTED,2026-01-01T07:44:00Z,ANL-1007,ACKNOWLEDGED,INVESTIGATING
EVT-0000241,ALT-000037,EVIDENCE_ADDED,2026-01-01T08:02:00Z,ANL-1007,INVESTIGATING,INVESTIGATING
EVT-0000242,ALT-000037,CLOSED,2026-01-01T11:52:00Z,ANL-1007,INVESTIGATING,CLOSED
EVT-0000243,ALT-000038,CREATED,2026-01-01T21:29:00Z,ANL-1008,,NEW
EVT-0000244,ALT-000038,ASSIGNED,2026-01-01T21:29:00Z,ANL-1008,NEW,ASSIGNED
EVT-0000245,ALT-000038,ACKNOWLEDGED,2026-01-01T21:32:00Z,ANL-1008,ASSIGNED,ACKNOWLEDGED
EVT-0000246,ALT-000038,INVESTIGATION_STARTED,2026-01-01T21:34:00Z,ANL-1008,ACKNOWLEDGED,INVESTIGATING
EVT-0000247,ALT-000038,EVIDENCE_ADDED,2026-01-01T21:56:00Z,ANL-1008,INVESTIGATING,INVESTIGATING
EVT-0000248,ALT-000038,ESCALATION_REQUESTED,2026-01-01T22:59:00Z,ANL-1008,INVESTIGATING,INVESTIGATING
EVT-0000249,ALT-000038,ESCALATED,2026-01-01T22:59:00Z,ANL-1008,INVESTIGATING,ESCALATED
EVT-0000250,ALT-000038,CLOSED,2026-01-01T23:00:00Z,ANL-1008,ESCALATED,CLOSED
EVT-0000251,ALT-000039,CREATED,2026-01-01T23:28:00Z,ANL-1007,,NEW
EVT-0000252,ALT-000039,ASSIGNED,2026-01-01T23:28:00Z,ANL-1007,NEW,ASSIGNED
EVT-0000253,ALT-000039,ACKNOWLEDGED,2026-01-01T23:48:00Z,ANL-1007,ASSIGNED,ACKNOWLEDGED
EVT-0000254,ALT-000039,INVESTIGATION_STARTED,2026-01-01T23:52:00Z,ANL-1007,ACKNOWLEDGED,INVESTIGATING
EVT-0000255,ALT-000039,EVIDENCE_ADDED,2026-01-02T00:20:00Z,ANL-1007,INVESTIGATING,INVESTIGATING
EVT-0000256,ALT-000039,CLOSED,2026-01-02T01:44:00Z,ANL-1007,INVESTIGATING,CLOSED
EVT-0000257,ALT-000040,CREATED,2026-01-01T11:28:00Z,ANL-1001,,NEW
EVT-0000258,ALT-000040,ASSIGNED,2026-01-01T11:28:00Z,ANL-1001,NEW,ASSIGNED
EVT-0000259,ALT-000040,ACKNOWLEDGED,2026-01-01T12:07:00Z,ANL-1001,ASSIGNED,ACKNOWLEDGED
EVT-0000260,ALT-000040,INVESTIGATION_STARTED,2026-01-01T12:09:00Z,ANL-1001,ACKNOWLEDGED,INVESTIGATING
EVT-0000261,ALT-000040,EVIDENCE_ADDED,2026-01-01T12:26:00Z,ANL-1001,INVESTIGATING,INVESTIGATING
EVT-0000262,ALT-000040,CLOSED,2026-01-01T19:20:00Z,ANL-1001,INVESTIGATING,CLOSED
EVT-0000263,ALT-000041,CREATED,2026-01-02T14:48:00Z,ANL-1002,,NEW
EVT-0000264,ALT-000041,ASSIGNED,2026-01-02T14:48:00Z,ANL-1002,NEW,ASSIGNED
EVT-0000265,ALT-000041,ACKNOWLEDGED,2026-01-02T14:57:00Z,ANL-1002,ASSIGNED,ACKNOWLEDGED
EVT-0000266,ALT-000041,INVESTIGATION_STARTED,2026-01-02T14:59:00Z,ANL-1002,ACKNOWLEDGED,INVESTIGATING
EVT-0000267,ALT-000041,EVIDENCE_ADDED,2026-01-02T15:34:00Z,ANL-1002,INVESTIGATING,INVESTIGATING
EVT-0000268,ALT-000041,ESCALATION_REQUESTED,2026-01-02T15:40:00Z,ANL-1002,INVESTIGATING,INVESTIGATING
EVT-0000269,ALT-000041,ESCALATED,2026-01-02T15:40:00Z,ANL-1002,INVESTIGATING,ESCALATED
EVT-0000270,ALT-000041,CLOSED,2026-01-02T15:44:00Z,ANL-1002,ESCALATED,CLOSED
EVT-0000271,ALT-000042,CREATED,2026-01-02T10:42:00Z,ANL-1006,,NEW
EVT-0000272,ALT-000042,ASSIGNED,2026-01-02T10:42:00Z,ANL-1006,NEW,ASSIGNED
EVT-0000273,ALT-000042,ACKNOWLEDGED,2026-01-02T10:53:00Z,ANL-1006,ASSIGNED,ACKNOWLEDGED
EVT-0000274,ALT-000042,INVESTIGATION_STARTED,2026-01-02T10:55:00Z,ANL-1006,ACKNOWLEDGED,INVESTIGATING
EVT-0000275,ALT-000042,EVIDENCE_ADDED,2026-01-02T11:25:00Z,ANL-1006,INVESTIGATING,INVESTIGATING
EVT-0000276,ALT-000042,ESCALATION_REQUESTED,2026-01-02T12:12:00Z,ANL-1006,INVESTIGATING,INVESTIGATING
EVT-0000277,ALT-000042,ESCALATED,2026-01-02T12:12:00Z,ANL-1006,INVESTIGATING,ESCALATED
EVT-0000278,ALT-000042,CLOSED,2026-01-02T12:17:00Z,ANL-1006,ESCALATED,CLOSED
EVT-0000279,ALT-000042,REOPENED,2026-01-03T17:17:00Z,ANL-1006,CLOSED,INVESTIGATING
EVT-0000280,ALT-000042,CLOSED,2026-01-03T18:48:00Z,ANL-1006,INVESTIGATING,CLOSED
EVT-0000281,ALT-000043,CREATED,2026-01-02T20:04:00Z,ANL-1008,,NEW
EVT-0000282,ALT-000043,ASSIGNED,2026-01-02T20:04:00Z,ANL-1008,NEW,ASSIGNED
EVT-0000283,ALT-000043,ACKNOWLEDGED,2026-01-02T21:01:00Z,ANL-1008,ASSIGNED,ACKNOWLEDGED
EVT-0000284,ALT-000043,INVESTIGATION_STARTED,2026-01-02T21:03:00Z,ANL-1008,ACKNOWLEDGED,INVESTIGATING
EVT-0000285,ALT-000043,EVIDENCE_ADDED,2026-01-02T21:25:00Z,ANL-1008,INVESTIGATING,INVESTIGATING
EVT-0000286,ALT-000043,CLOSED,2026-01-03T04:49:00Z,ANL-1008,INVESTIGATING,CLOSED
EVT-0000287,ALT-000044,CREATED,2026-01-02T16:41:00Z,ANL-1003,,NEW
EVT-0000288,ALT-000044,ASSIGNED,2026-01-02T16:41:00Z,ANL-1003,NEW,ASSIGNED
EVT-0000289,ALT-000044,ACKNOWLEDGED,2026-01-02T17:06:00Z,ANL-1003,ASSIGNED,ACKNOWLEDGED
EVT-0000290,ALT-000044,INVESTIGATION_STARTED,2026-01-02T17:11:00Z,ANL-1003,ACKNOWLEDGED,INVESTIGATING
EVT-0000291,ALT-000044,EVIDENCE_ADDED,2026-01-02T17:47:00Z,ANL-1003,INVESTIGATING,INVESTIGATING
EVT-0000292,ALT-000044,CLOSED,2026-01-02T20:14:00Z,ANL-1003,INVESTIGATING,CLOSED
EVT-0000293,ALT-000045,CREATED,2026-01-02T14:26:00Z,ANL-1008,,NEW
EVT-0000294,ALT-000045,ASSIGNED,2026-01-02T14:26:00Z,ANL-1008,NEW,ASSIGNED
EVT-0000295,ALT-000045,ACKNOWLEDGED,2026-01-02T14:40:00Z,ANL-1008,ASSIGNED,ACKNOWLEDGED
EVT-0000296,ALT-000045,INVESTIGATION_STARTED,2026-01-02T14:43:00Z,ANL-1008,ACKNOWLEDGED,INVESTIGATING
EVT-0000297,ALT-000045,EVIDENCE_ADDED,2026-01-02T15:13:00Z,ANL-1008,INVESTIGATING,INVESTIGATING
EVT-0000298,ALT-000045,CLOSED,2026-01-02T16:59:00Z,ANL-1008,INVESTIGATING,CLOSED
EVT-0000299,ALT-000046,CREATED,2026-01-02T05:52:00Z,ANL-1006,,NEW
EVT-0000300,ALT-000046,ASSIGNED,2026-01-02T05:52:00Z,ANL-1006,NEW,ASSIGNED
EVT-0000301,ALT-000046,ACKNOWLEDGED,2026-01-02T06:39:00Z,ANL-1006,ASSIGNED,ACKNOWLEDGED
EVT-0000302,ALT-000046,INVESTIGATION_STARTED,2026-01-02T06:42:00Z,ANL-1006,ACKNOWLEDGED,INVESTIGATING
EVT-0000303,ALT-000046,EVIDENCE_ADDED,2026-01-02T07:10:00Z,ANL-1006,INVESTIGATING,INVESTIGATING
EVT-0000304,ALT-000046,CLOSED,2026-01-02T12:08:00Z,ANL-1006,INVESTIGATING,CLOSED
EVT-0000305,ALT-000047,CREATED,2026-01-02T03:27:00Z,ANL-1003,,NEW
EVT-0000306,ALT-000047,ASSIGNED,2026-01-02T03:27:00Z,ANL-1003,NEW,ASSIGNED
EVT-0000307,ALT-000047,ACKNOWLEDGED,2026-01-02T05:27:00Z,ANL-1003,ASSIGNED,ACKNOWLEDGED
EVT-0000308,ALT-000047,INVESTIGATION_STARTED,2026-01-02T05:30:00Z,ANL-1003,ACKNOWLEDGED,INVESTIGATING
EVT-0000309,ALT-000047,CLOSED,2026-01-02T10:13:00Z,ANL-1003,INVESTIGATING,CLOSED
EVT-0000310,ALT-000048,CREATED,2026-01-02T11:50:00Z,ANL-1006,,NEW
EVT-0000311,ALT-000048,ASSIGNED,2026-01-02T11:50:00Z,ANL-1006,NEW,ASSIGNED
EVT-0000312,ALT-000048,ACKNOWLEDGED,2026-01-02T11:59:00Z,ANL-1006,ASSIGNED,ACKNOWLEDGED
EVT-0000313,ALT-000048,INVESTIGATION_STARTED,2026-01-02T12:02:00Z,ANL-1006,ACKNOWLEDGED,INVESTIGATING
EVT-0000314,ALT-000048,EVIDENCE_ADDED,2026-01-02T12:27:00Z,ANL-1006,INVESTIGATING,INVESTIGATING
EVT-0000315,ALT-000048,ESCALATION_REQUESTED,2026-01-02T12:29:00Z,ANL-1006,INVESTIGATING,INVESTIGATING
EVT-0000316,ALT-000048,ESCALATED,2026-01-02T12:29:00Z,ANL-1006,INVESTIGATING,ESCALATED
EVT-0000317,ALT-000048,CLOSED,2026-01-02T12:39:00Z,ANL-1006,ESCALATED,CLOSED
EVT-0000318,ALT-000049,CREATED,2026-01-02T10:43:00Z,ANL-1002,,NEW
EVT-0000319,ALT-000049,ASSIGNED,2026-01-02T10:43:00Z,ANL-1002,NEW,ASSIGNED
EVT-0000320,ALT-000049,ACKNOWLEDGED,2026-01-02T10:49:00Z,ANL-1002,ASSIGNED,ACKNOWLEDGED
EVT-0000321,ALT-000049,INVESTIGATION_STARTED,2026-01-02T10:53:00Z,ANL-1002,ACKNOWLEDGED,INVESTIGATING
EVT-0000322,ALT-000049,EVIDENCE_ADDED,2026-01-02T11:08:00Z,ANL-1002,INVESTIGATING,INVESTIGATING
EVT-0000323,ALT-000049,ESCALATION_REQUESTED,2026-01-02T12:14:00Z,ANL-1002,INVESTIGATING,INVESTIGATING
EVT-0000324,ALT-000049,ESCALATED,2026-01-02T12:14:00Z,ANL-1002,INVESTIGATING,ESCALATED
EVT-0000325,ALT-000049,CLOSED,2026-01-02T12:17:00Z,ANL-1002,ESCALATED,CLOSED
EVT-0000326,ALT-000050,CREATED,2026-01-02T23:03:00Z,ANL-1003,,NEW
EVT-0000327,ALT-000050,ASSIGNED,2026-01-02T23:03:00Z,ANL-1003,NEW,ASSIGNED
EVT-0000328,ALT-000050,ACKNOWLEDGED,2026-01-02T23:16:00Z,ANL-1003,ASSIGNED,ACKNOWLEDGED
EVT-0000329,ALT-000050,INVESTIGATION_STARTED,2026-01-02T23:21:00Z,ANL-1003,ACKNOWLEDGED,INVESTIGATING
EVT-0000330,ALT-000050,EVIDENCE_ADDED,2026-01-02T23:43:00Z,ANL-1003,INVESTIGATING,INVESTIGATING
EVT-0000331,ALT-000050,ESCALATION_REQUESTED,2026-01-03T00:26:00Z,ANL-1003,INVESTIGATING,INVESTIGATING
EVT-0000332,ALT-000050,ESCALATED,2026-01-03T00:26:00Z,ANL-1003,INVESTIGATING,ESCALATED
EVT-0000333,ALT-000050,CLOSED,2026-01-03T00:30:00Z,ANL-1003,ESCALATED,CLOSED
EVT-0000334,ALT-000051,CREATED,2026-01-02T23:17:00Z,ANL-1005,,NEW
EVT-0000335,ALT-000051,ASSIGNED,2026-01-02T23:17:00Z,ANL-1005,NEW,ASSIGNED
EVT-0000336,ALT-000051,ACKNOWLEDGED,2026-01-02T23:37:00Z,ANL-1005,ASSIGNED,ACKNOWLEDGED
EVT-0000337,ALT-000051,INVESTIGATION_STARTED,2026-01-02T23:38:00Z,ANL-1005,ACKNOWLEDGED,INVESTIGATING
EVT-0000338,ALT-000051,EVIDENCE_ADDED,2026-01-03T00:07:00Z,ANL-1005,INVESTIGATING,INVESTIGATING
EVT-0000339,ALT-000051,CLOSED,2026-01-03T02:36:00Z,ANL-1005,INVESTIGATING,CLOSED
EVT-0000340,ALT-000052,CREATED,2026-01-02T16:14:00Z,ANL-1011,,NEW
EVT-0000341,ALT-000052,ASSIGNED,2026-01-02T16:14:00Z,ANL-1011,NEW,ASSIGNED
EVT-0000342,ALT-000052,ACKNOWLEDGED,2026-01-02T16:22:00Z,ANL-1011,ASSIGNED,ACKNOWLEDGED
EVT-0000343,ALT-000052,INVESTIGATION_STARTED,2026-01-02T16:27:00Z,ANL-1011,ACKNOWLEDGED,INVESTIGATING
EVT-0000344,ALT-000052,EVIDENCE_ADDED,2026-01-02T16:49:00Z,ANL-1011,INVESTIGATING,INVESTIGATING
EVT-0000345,ALT-000052,CLOSED,2026-01-02T22:44:00Z,ANL-1011,INVESTIGATING,CLOSED
EVT-0000346,ALT-000053,CREATED,2026-01-02T05:59:00Z,ANL-1001,,NEW
EVT-0000347,ALT-000053,ASSIGNED,2026-01-02T05:59:00Z,ANL-1001,NEW,ASSIGNED
EVT-0000348,ALT-000053,ACKNOWLEDGED,2026-01-02T07:59:00Z,ANL-1001,ASSIGNED,ACKNOWLEDGED
EVT-0000349,ALT-000053,INVESTIGATION_STARTED,2026-01-02T08:02:00Z,ANL-1001,ACKNOWLEDGED,INVESTIGATING
EVT-0000350,ALT-000053,EVIDENCE_ADDED,2026-01-02T08:25:00Z,ANL-1001,INVESTIGATING,INVESTIGATING
EVT-0000351,ALT-000053,CLOSED,2026-01-02T16:02:00Z,ANL-1001,INVESTIGATING,CLOSED
EVT-0000352,ALT-000054,CREATED,2026-01-02T09:36:00Z,ANL-1011,,NEW
EVT-0000353,ALT-000054,ASSIGNED,2026-01-02T09:36:00Z,ANL-1011,NEW,ASSIGNED
EVT-0000354,ALT-000054,ACKNOWLEDGED,2026-01-02T09:46:00Z,ANL-1011,ASSIGNED,ACKNOWLEDGED
EVT-0000355,ALT-000054,INVESTIGATION_STARTED,2026-01-02T09:47:00Z,ANL-1011,ACKNOWLEDGED,INVESTIGATING
EVT-0000356,ALT-000054,EVIDENCE_ADDED,2026-01-02T10:09:00Z,ANL-1011,INVESTIGATING,INVESTIGATING
EVT-0000357,ALT-000054,ESCALATION_REQUESTED,2026-01-02T10:22:00Z,ANL-1011,INVESTIGATING,INVESTIGATING
EVT-0000358,ALT-000054,ESCALATED,2026-01-02T10:22:00Z,ANL-1011,INVESTIGATING,ESCALATED
EVT-0000359,ALT-000054,CLOSED,2026-01-02T10:28:00Z,ANL-1011,ESCALATED,CLOSED
EVT-0000360,ALT-000055,CREATED,2026-01-02T21:07:00Z,ANL-1008,,NEW
EVT-0000361,ALT-000055,ASSIGNED,2026-01-02T21:07:00Z,ANL-1008,NEW,ASSIGNED
EVT-0000362,ALT-000055,ACKNOWLEDGED,2026-01-02T21:23:00Z,ANL-1008,ASSIGNED,ACKNOWLEDGED
EVT-0000363,ALT-000055,INVESTIGATION_STARTED,2026-01-02T21:25:00Z,ANL-1008,ACKNOWLEDGED,INVESTIGATING
EVT-0000364,ALT-000055,EVIDENCE_ADDED,2026-01-02T21:57:00Z,ANL-1008,INVESTIGATING,INVESTIGATING
EVT-0000365,ALT-000055,CLOSED,2026-01-02T23:18:00Z,ANL-1008,INVESTIGATING,CLOSED
EVT-0000366,ALT-000056,CREATED,2026-01-02T02:58:00Z,ANL-1010,,NEW
EVT-0000367,ALT-000056,ASSIGNED,2026-01-02T02:58:00Z,ANL-1010,NEW,ASSIGNED
EVT-0000368,ALT-000056,ACKNOWLEDGED,2026-01-02T04:28:00Z,ANL-1010,ASSIGNED,ACKNOWLEDGED
EVT-0000369,ALT-000056,INVESTIGATION_STARTED,2026-01-02T04:30:00Z,ANL-1010,ACKNOWLEDGED,INVESTIGATING
EVT-0000370,ALT-000056,CLOSED,2026-01-02T06:38:00Z,ANL-1010,INVESTIGATING,CLOSED
EVT-0000371,ALT-000057,CREATED,2026-01-02T18:03:00Z,ANL-1009,,NEW
EVT-0000372,ALT-000057,ASSIGNED,2026-01-02T18:03:00Z,ANL-1009,NEW,ASSIGNED
EVT-0000373,ALT-000057,ACKNOWLEDGED,2026-01-02T18:09:00Z,ANL-1009,ASSIGNED,ACKNOWLEDGED
EVT-0000374,ALT-000057,INVESTIGATION_STARTED,2026-01-02T18:13:00Z,ANL-1009,ACKNOWLEDGED,INVESTIGATING
EVT-0000375,ALT-000057,EVIDENCE_ADDED,2026-01-02T18:35:00Z,ANL-1009,INVESTIGATING,INVESTIGATING
EVT-0000376,ALT-000057,CLOSED,2026-01-02T20:56:00Z,ANL-1009,INVESTIGATING,CLOSED
EVT-0000377,ALT-000057,REOPENED,2026-01-04T17:56:00Z,ANL-1009,CLOSED,INVESTIGATING
EVT-0000378,ALT-000057,CLOSED,2026-01-04T19:48:00Z,ANL-1009,INVESTIGATING,CLOSED
EVT-0000379,ALT-000058,CREATED,2026-01-02T12:24:00Z,ANL-1002,,NEW
EVT-0000380,ALT-000058,ASSIGNED,2026-01-02T12:24:00Z,ANL-1002,NEW,ASSIGNED
EVT-0000381,ALT-000058,ACKNOWLEDGED,2026-01-02T12:34:00Z,ANL-1002,ASSIGNED,ACKNOWLEDGED
EVT-0000382,ALT-000058,INVESTIGATION_STARTED,2026-01-02T12:36:00Z,ANL-1002,ACKNOWLEDGED,INVESTIGATING
EVT-0000383,ALT-000058,EVIDENCE_ADDED,2026-01-02T13:02:00Z,ANL-1002,INVESTIGATING,INVESTIGATING
EVT-0000384,ALT-000058,ESCALATION_REQUESTED,2026-01-02T13:33:00Z,ANL-1002,INVESTIGATING,INVESTIGATING
EVT-0000385,ALT-000058,ESCALATED,2026-01-02T13:33:00Z,ANL-1002,INVESTIGATING,ESCALATED
EVT-0000386,ALT-000058,CLOSED,2026-01-02T13:39:00Z,ANL-1002,ESCALATED,CLOSED
EVT-0000387,ALT-000059,CREATED,2026-01-02T13:39:00Z,ANL-1001,,NEW
EVT-0000388,ALT-000059,ASSIGNED,2026-01-02T13:39:00Z,ANL-1001,NEW,ASSIGNED
EVT-0000389,ALT-000059,ACKNOWLEDGED,2026-01-02T14:39:00Z,ANL-1001,ASSIGNED,ACKNOWLEDGED
EVT-0000390,ALT-000059,INVESTIGATION_STARTED,2026-01-02T14:40:00Z,ANL-1001,ACKNOWLEDGED,INVESTIGATING
EVT-0000391,ALT-000059,EVIDENCE_ADDED,2026-01-02T15:03:00Z,ANL-1001,INVESTIGATING,INVESTIGATING
EVT-0000392,ALT-000059,CLOSED,2026-01-02T22:28:00Z,ANL-1001,INVESTIGATING,CLOSED
EVT-0000393,ALT-000060,CREATED,2026-01-02T16:14:00Z,ANL-1007,,NEW
EVT-0000394,ALT-000060,ASSIGNED,2026-01-02T16:14:00Z,ANL-1007,NEW,ASSIGNED
EVT-0000395,ALT-000060,ACKNOWLEDGED,2026-01-02T16:26:00Z,ANL-1007,ASSIGNED,ACKNOWLEDGED
EVT-0000396,ALT-000060,INVESTIGATION_STARTED,2026-01-02T16:29:00Z,ANL-1007,ACKNOWLEDGED,INVESTIGATING
EVT-0000397,ALT-000060,EVIDENCE_ADDED,2026-01-02T16:58:00Z,ANL-1007,INVESTIGATING,INVESTIGATING
EVT-0000398,ALT-000060,ESCALATION_REQUESTED,2026-01-02T17:13:00Z,ANL-1007,INVESTIGATING,INVESTIGATING
EVT-0000399,ALT-000060,ESCALATED,2026-01-02T17:13:00Z,ANL-1007,INVESTIGATING,ESCALATED
EVT-0000400,ALT-000060,CLOSED,2026-01-02T17:17:00Z,ANL-1007,ESCALATED,CLOSED
EVT-0000401,ALT-000061,CREATED,2026-01-02T13:35:00Z,ANL-1009,,NEW
EVT-0000402,ALT-000061,ASSIGNED,2026-01-02T13:35:00Z,ANL-1009,NEW,ASSIGNED
EVT-0000403,ALT-000061,ACKNOWLEDGED,2026-01-02T13:48:00Z,ANL-1009,ASSIGNED,ACKNOWLEDGED
EVT-0000404,ALT-000061,INVESTIGATION_STARTED,2026-01-02T13:53:00Z,ANL-1009,ACKNOWLEDGED,INVESTIGATING
EVT-0000405,ALT-000061,EVIDENCE_ADDED,2026-01-02T14:19:00Z,ANL-1009,INVESTIGATING,INVESTIGATING
EVT-0000406,ALT-000061,CLOSED,2026-01-02T17:04:00Z,ANL-1009,INVESTIGATING,CLOSED
EVT-0000407,ALT-000062,CREATED,2026-01-02T09:58:00Z,ANL-1001,,NEW
EVT-0000408,ALT-000062,ASSIGNED,2026-01-02T09:58:00Z,ANL-1001,NEW,ASSIGNED
EVT-0000409,ALT-000062,ACKNOWLEDGED,2026-01-02T10:07:00Z,ANL-1001,ASSIGNED,ACKNOWLEDGED
EVT-0000410,ALT-000062,INVESTIGATION_STARTED,2026-01-02T10:09:00Z,ANL-1001,ACKNOWLEDGED,INVESTIGATING
EVT-0000411,ALT-000062,EVIDENCE_ADDED,2026-01-02T10:39:00Z,ANL-1001,INVESTIGATING,INVESTIGATING
EVT-0000412,ALT-000062,ESCALATION_REQUESTED,2026-01-02T11:05:00Z,ANL-1001,INVESTIGATING,INVESTIGATING
EVT-0000413,ALT-000062,ESCALATED,2026-01-02T11:05:00Z,ANL-1001,INVESTIGATING,ESCALATED
EVT-0000414,ALT-000062,CLOSED,2026-01-02T11:13:00Z,ANL-1001,ESCALATED,CLOSED
EVT-0000415,ALT-000063,CREATED,2026-01-02T01:36:00Z,ANL-1004,,NEW
EVT-0000416,ALT-000063,ASSIGNED,2026-01-02T01:36:00Z,ANL-1004,NEW,ASSIGNED
EVT-0000417,ALT-000063,ACKNOWLEDGED,2026-01-02T01:51:00Z,ANL-1004,ASSIGNED,ACKNOWLEDGED
EVT-0000418,ALT-000063,INVESTIGATION_STARTED,2026-01-02T01:55:00Z,ANL-1004,ACKNOWLEDGED,INVESTIGATING
EVT-0000419,ALT-000063,EVIDENCE_ADDED,2026-01-02T02:28:00Z,ANL-1004,INVESTIGATING,INVESTIGATING
EVT-0000420,ALT-000063,CLOSED,2026-01-02T05:39:00Z,ANL-1004,INVESTIGATING,CLOSED
EVT-0000421,ALT-000064,CREATED,2026-01-02T20:03:00Z,ANL-1009,,NEW
EVT-0000422,ALT-000064,ASSIGNED,2026-01-02T20:03:00Z,ANL-1009,NEW,ASSIGNED
EVT-0000423,ALT-000064,ACKNOWLEDGED,2026-01-02T20:13:00Z,ANL-1009,ASSIGNED,ACKNOWLEDGED
EVT-0000424,ALT-000064,INVESTIGATION_STARTED,2026-01-02T20:15:00Z,ANL-1009,ACKNOWLEDGED,INVESTIGATING
EVT-0000425,ALT-000064,EVIDENCE_ADDED,2026-01-02T20:45:00Z,ANL-1009,INVESTIGATING,INVESTIGATING
EVT-0000426,ALT-000064,ESCALATION_REQUESTED,2026-01-02T20:41:00Z,ANL-1009,INVESTIGATING,INVESTIGATING
EVT-0000427,ALT-000064,ESCALATED,2026-01-02T20:41:00Z,ANL-1009,INVESTIGATING,ESCALATED
EVT-0000428,ALT-000064,CLOSED,2026-01-02T20:50:00Z,ANL-1009,ESCALATED,CLOSED
EVT-0000429,ALT-000065,CREATED,2026-01-02T21:27:00Z,ANL-1003,,NEW
EVT-0000430,ALT-000065,ASSIGNED,2026-01-02T21:27:00Z,ANL-1003,NEW,ASSIGNED
EVT-0000431,ALT-000065,ACKNOWLEDGED,2026-01-02T21:35:00Z,ANL-1003,ASSIGNED,ACKNOWLEDGED
EVT-0000432,ALT-000065,INVESTIGATION_STARTED,2026-01-02T21:39:00Z,ANL-1003,ACKNOWLEDGED,INVESTIGATING
EVT-0000433,ALT-000065,EVIDENCE_ADDED,2026-01-02T22:03:00Z,ANL-1003,INVESTIGATING,INVESTIGATING
EVT-0000434,ALT-000065,CLOSED,2026-01-02T23:16:00Z,ANL-1003,INVESTIGATING,CLOSED
EVT-0000435,ALT-000066,CREATED,2026-01-02T01:40:00Z,ANL-1001,,NEW
EVT-0000436,ALT-000066,ASSIGNED,2026-01-02T01:40:00Z,ANL-1001,NEW,ASSIGNED
EVT-0000437,ALT-000066,ACKNOWLEDGED,2026-01-02T02:21:00Z,ANL-1001,ASSIGNED,ACKNOWLEDGED
EVT-0000438,ALT-000066,INVESTIGATION_STARTED,2026-01-02T02:23:00Z,ANL-1001,ACKNOWLEDGED,INVESTIGATING
EVT-0000439,ALT-000066,EVIDENCE_ADDED,2026-01-02T02:51:00Z,ANL-1001,INVESTIGATING,INVESTIGATING
EVT-0000440,ALT-000066,CLOSED,2026-01-02T06:05:00Z,ANL-1001,INVESTIGATING,CLOSED
EVT-0000441,ALT-000067,CREATED,2026-01-02T05:36:00Z,ANL-1004,,NEW
EVT-0000442,ALT-000067,ASSIGNED,2026-01-02T05:36:00Z,ANL-1004,NEW,ASSIGNED
EVT-0000443,ALT-000067,ACKNOWLEDGED,2026-01-02T05:37:00Z,ANL-1004,ASSIGNED,ACKNOWLEDGED
EVT-0000444,ALT-000067,INVESTIGATION_STARTED,2026-01-02T05:40:00Z,ANL-1004,ACKNOWLEDGED,INVESTIGATING
EVT-0000445,ALT-000067,EVIDENCE_ADDED,2026-01-02T06:03:00Z,ANL-1004,INVESTIGATING,INVESTIGATING
EVT-0000446,ALT-000067,ESCALATION_REQUESTED,2026-01-02T06:20:00Z,ANL-1004,INVESTIGATING,INVESTIGATING
EVT-0000447,ALT-000067,ESCALATED,2026-01-02T06:20:00Z,ANL-1004,INVESTIGATING,ESCALATED
EVT-0000448,ALT-000067,CLOSED,2026-01-02T06:25:00Z,ANL-1004,ESCALATED,CLOSED
EVT-0000449,ALT-000068,CREATED,2026-01-02T12:05:00Z,ANL-1010,,NEW
EVT-0000450,ALT-000068,ASSIGNED,2026-01-02T12:05:00Z,ANL-1010,NEW,ASSIGNED
