escalation_id,alert_id,case_id,required,required_level,trigger_reason,initiated,initiated_at,initiated_by,target_team,completed,completed_at,delay_minutes
ESC-000266,ALT-000266,CASE-000266,True,L2,HIGH severity per policy,True,2026-01-07T08:01:00Z,ANL-1010,Incident Response,True,2026-01-07T08:16:00Z,49.0
ESC-000267,ALT-000267,CASE-000267,False,,Not required,False,,,,False,,
ESC-000268,ALT-000268,CASE-000268,False,,Not required,False,,,,False,,
ESC-000269,ALT-000269,CASE-000269,False,,Not required,False,,,,False,,
ESC-000270,ALT-000270,CASE-000270,False,,Not required,False,,,,False,,
ESC-000271,ALT-000271,CASE-000271,False,,Not required,False,,,,False,,
ESC-000272,ALT-000272,CASE-000272,True,L3,CRITICAL severity per policy,True,2026-01-07T02:28:00Z,ANL-1010,Incident Response,True,2026-01-07T02:43:00Z,27.0
ESC-000273,ALT-000273,CASE-000273,False,,Not required,False,,,,False,,
ESC-000274,ALT-000274,CASE-000274,False,,Not required,False,,,,False,,
ESC-000275,ALT-000275,CASE-000275,False,,Not required,False,,,,False,,
ESC-000276,ALT-000276,CASE-000276,False,,Not required,False,,,,False,,
ESC-000277,ALT-000277,CASE-000277,True,L3,CRITICAL severity per policy,True,2026-01-07T19:10:00Z,ANL-1010,Incident Response,True,2026-01-07T19:25:00Z,19.0
ESC-000278,ALT-000278,CASE-000278,True,L3,CRITICAL severity per policy,True,2026-01-07T09:43:00Z,ANL-1004,Incident Response,True,2026-01-07T09:58:00Z,24.0
ESC-000279,ALT-000279,CASE-000279,False,,Not required,False,,,,False,,
ESC-000280,ALT-000280,CASE-000280,False,,Not required,False,,,,False,,
ESC-000281,ALT-000281,CASE-000281,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-000282,ALT-000282,CASE-000282,False,,Not required,False,,,,False,,
ESC-000283,ALT-000283,CASE-000283,False,,Not required,False,,,,False,,
ESC-000284,ALT-000284,CASE-000284,False,,Not required,False,,,,False,,
ESC-000285,ALT-000285,CASE-000285,False,,Not required,False,,,,False,,
ESC-000286,ALT-000286,CASE-000286,False,,Not required,False,,,,False,,
ESC-000287,ALT-000287,CASE-000287,True,L3,CRITICAL severity per policy,True,2026-01-08T20:44:00Z,ANL-1004,Incident Response,True,2026-01-08T20:59:00Z,24.0
ESC-000288,ALT-000288,CASE-000288,False,,Not required,False,,,,False,,
ESC-000289,ALT-000289,CASE-000289,True,L2,HIGH severity per policy,True,2026-01-08T06:22:00Z,ANL-1004,Incident Response,True,2026-01-08T06:37:00Z,76.0
ESC-000290,ALT-000290,CASE-000290,False,,Not required,False,,,,False,,
ESC-000291,ALT-000291,CASE-000291,False,,Not required,False,,,,False,,
ESC-000292,ALT-000292,CASE-000292,True,L2,HIGH severity per policy,True,2026-01-08T16:35:00Z,ANL-1009,Incident Response,True,2026-01-08T16:50:00Z,71.0
ESC-000293,ALT-000293,CASE-000293,False,,Not required,False,,,,False,,
ESC-000294,ALT-000294,CASE-000294,True,L3,CRITICAL severity per policy,True,2026-01-08T11:24:00Z,ANL-1002,Incident Response,True,2026-01-08T11:39:00Z,19.0
ESC-000295,ALT-000295,CASE-000295,True,L2,HIGH severity per policy,True,2026-01-08T20:21:00Z,ANL-1003,Incident Response,True,2026-01-08T20:36:00Z,50.0
ESC-000296,ALT-000296,CASE-000296,True,L2,HIGH severity per policy,True,2026-01-08T16:41:00Z,ANL-1011,Incident Response,True,2026-01-08T16:56:00Z,37.0
ESC-000297,ALT-000297,CASE-000297,True,L2,HIGH severity per policy,True,2026-01-08T19:42:00Z,ANL-1003,Incident Response,True,2026-01-08T19:57:00Z,70.0
ESC-000298,ALT-000298,CASE-000298,False,,Not required,False,,,,False,,
ESC-000299,ALT-000299,CASE-000299,True,L3,CRITICAL severity per policy,True,2026-01-08T13:14:00Z,ANL-1002,Incident Response,True,2026-01-08T13:29:00Z,36.0
ESC-000300,ALT-000300,CASE-000300,False,,Not required,False,,,,False,,
ESC-000301,ALT-000301,CASE-000301,True,L2,HIGH severity per policy,True,2026-01-08T21:34:00Z,ANL-1005,Incident Response,True,2026-01-08T21:49:00Z,57.0
ESC-000302,ALT-000302,CASE-000302,False,,Not required,False,,,,False,,
ESC-000303,ALT-000303,CASE-000303,False,,Not required,False,,,,False,,
ESC-000304,ALT-000304,CASE-000304,False,,Not required,False,,,,False,,
ESC-000305,ALT-000305,CASE-000305,True,L2,HIGH severity per policy,True,2026-01-08T13:52:00Z,ANL-1001,Incident Response,True,2026-01-08T14:07:00Z,16.0
ESC-000306,ALT-000306,CASE-000306,False,,Not required,False,,,,False,,
ESC-000307,ALT-000307,CASE-000307,False,,Not required,False,,,,False,,
ESC-000308,ALT-000308,CASE-000308,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-000309,ALT-000309,CASE-000309,True,L2,HIGH severity per policy,True,2026-01-08T12:20:00Z,ANL-1007,Incident Response,True,2026-01-08T12:35:00Z,59.0
ESC-000310,ALT-000310,CASE-000310,False,,Not required,False,,,,False,,
ESC-000311,ALT-000311,CASE-000311,True,L2,HIGH severity per policy,True,2026-01-08T09:27:00Z,ANL-1008,Incident Response,True,2026-01-08T09:42:00Z,73.0
ESC-000312,ALT-000312,CASE-000312,True,L2,HIGH severity per policy,True,2026-01-08T05:19:00Z,ANL-1007,Incident Response,True,2026-01-08T05:34:00Z,55.0
ESC-000313,ALT-000313,CASE-000313,False,,Not required,False,,,,False,,
ESC-000314,ALT-000314,CASE-000314,False,,Not required,False,,,,False,,
ESC-000315,ALT-000315,CASE-000315,False,,Not required,False,,,,False,,
ESC-000316,ALT-000316,CASE-000316,True,L2,HIGH severity per policy,True,2026-01-08T04:35:00Z,ANL-1009,Incident Response,True,2026-01-08T04:50:00Z,84.0
ESC-000317,ALT-000317,CASE-000317,False,,Not required,False,,,,False,,
ESC-000318,ALT-000318,CASE-000318,False,,Not required,False,,,,False,,
ESC-000319,ALT-000319,CASE-000319,False,,Not required,False,,,,False,,
ESC-000320,ALT-000320,CASE-000320,False,,Not required,False,,,,False,,
ESC-000321,ALT-000321,CASE-000321,False,,Not required,False,,,,False,,
ESC-000322,ALT-000322,CASE-000322,False,,Not required,False,,,,False,,
ESC-000323,ALT-000323,CASE-000323,False,,Not required,False,,,,False,,
ESC-000324,ALT-000324,CASE-000324,True,L3,CRITICAL severity per policy,True,2026-01-09T12:50:00Z,ANL-1005,Incident Response,True,2026-01-09T13:05:00Z,37.0
ESC-000325,ALT-000325,CASE-000325,False,,Not required,False,,,,False,,
ESC-000326,ALT-000326,CASE-000326,False,,Not required,False,,,,False,,
ESC-000327,ALT-000327,CASE-000327,False,,Not required,False,,,,False,,
ESC-000328,ALT-000328,CASE-000328,True,L2,HIGH severity per policy,True,2026-01-09T15:49:00Z,ANL-1005,Incident Response,True,2026-01-09T16:04:00Z,70.0
ESC-000329,ALT-000329,CASE-000329,False,,Not required,False,,,,False,,
ESC-000330,ALT-000330,CASE-000330,False,,Not required,False,,,,False,,
ESC-000331,ALT-000331,CASE-000331,False,,Not required,False,,,,False,,
ESC-000332,ALT-000332,CASE-000332,True,L2,HIGH severity per policy,True,2026-01-09T18:58:00Z,ANL-1002,Incident Response,True,2026-01-09T19:13:00Z,59.0
ESC-000333,ALT-000333,CASE-000333,True,L2,HIGH severity per policy,True,2026-01-09T22:20:00Z,ANL-1008,Incident Response,True,2026-01-09T22:35:00Z,60.0
ESC-000334,ALT-000334,CASE-000334,False,,Not required,False,,,,False,,
ESC-000335,ALT-000335,CASE-000335,True,L3,CRITICAL severity per policy,True,2026-01-09T12:35:00Z,ANL-1006,Incident Response,True,2026-01-09T12:50:00Z,23.0
ESC-000336,ALT-000336,CASE-000336,False,,Not required,False,,,,False,,
ESC-000337,ALT-000337,CASE-000337,False,,Not required,False,,,,False,,
ESC-000338,ALT-000338,CASE-000338,False,,Not required,False,,,,False,,
ESC-000339,ALT-000339,CASE-000339,True,L2,HIGH severity per policy,True,2026-01-09T08:38:00Z,ANL-1001,Incident Response,True,2026-01-09T08:53:00Z,263.0
ESC-000340,ALT-000340,CASE-000340,False,,Not required,False,,,,False,,
ESC-000341,ALT-000341,CASE-000341,True,L3,CRITICAL severity per policy,True,2026-01-10T00:02:00Z,ANL-1007,Incident Response,True,2026-01-10T00:17:00Z,42.0
ESC-000342,ALT-000342,CASE-000342,True,L2,HIGH severity per policy,True,2026-01-09T15:43:00Z,ANL-1011,Incident Response,True,2026-01-09T15:58:00Z,48.0
ESC-000343,ALT-000343,CASE-000343,False,,Not required,False,,,,False,,
ESC-000344,ALT-000344,CASE-000344,False,,Not required,False,,,,False,,
ESC-000345,ALT-000345,CASE-000345,False,,Not required,False,,,,False,,
ESC-000346,ALT-000346,CASE-000346,False,,Not required,False,,,,False,,
ESC-000347,ALT-000347,CASE-000347,False,,Not required,False,,,,False,,
ESC-000348,ALT-000348,CASE-000348,False,,Not required,False,,,,False,,
ESC-000349,ALT-000349,CASE-000349,False,,Not required,False,,,,False,,
ESC-000350,ALT-000350,CASE-000350,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-000351,ALT-000351,CASE-000351,False,,Not required,False,,,,False,,
ESC-000352,ALT-000352,CASE-000352,False,,Not required,False,,,,False,,
ESC-000353,ALT-000353,CASE-000353,False,,Not required,False,,,,False,,
ESC-000354,ALT-000354,CASE-000354,False,,Not required,False,,,,False,,
ESC-000355,ALT-000355,CASE-000355,False,,Not required,False,,,,False,,
ESC-000356,ALT-000356,CASE-000356,False,,Not required,False,,,,False,,
ESC-000357,ALT-000357,CASE-000357,False,,Not required,False,,,,False,,
ESC-000358,ALT-000358,CASE-000358,True,L3,CRITICAL severity per policy,True,2026-01-09T09:52:00Z,ANL-1001,Incident Response,True,2026-01-09T10:07:00Z,34.0
ESC-000359,ALT-000359,CASE-000359,False,,Not required,False,,,,False,,
ESC-000360,ALT-000360,CASE-000360,False,,Not required,False,,,,False,,
ESC-000361,ALT-000361,CASE-000361,False,,Not required,False,,,,False,,
ESC-000362,ALT-000362,CASE-000362,False,,Not required,False,,,,False,,
ESC-000363,ALT-000363,CASE-000363,False,,Not required,False,,,,False,,
ESC-000364,ALT-000364,CASE-000364,False,,Not required,False,,,,False,,
ESC-000365,ALT-000365,CASE-000365,True,L3,CRITICAL severity per policy,True,2026-01-10T17:36:00Z,ANL-1009,Incident Response,True,2026-01-10T17:51:00Z,30.0
ESC-000366,ALT-000366,CASE-000366,False,,Not required,False,,,,False,,
ESC-000367,ALT-000367,CASE-000367,False,,Not required,False,,,,False,,
ESC-000368,ALT-000368,CASE-000368,False,,Not required,False,,,,False,,
ESC-000369,ALT-000369,CASE-000369,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-000370,ALT-000370,CASE-000370,False,,Not required,False,,,,False,,
ESC-000371,ALT-000371,CASE-000371,False,,Not required,False,,,,False,,
ESC-000372,ALT-000372,CASE-000372,True,L2,HIGH severity per policy,False,,,Incident Response,False,,
ESC-000373,ALT-000373,CASE-000373,False,,Not required,False,,,,False,,
ESC-000374,ALT-000374,CASE-000374,False,,Not required,False,,,,False,,
ESC-000375,ALT-000375,CASE-000375,False,,Not required,False,,,,False,,
ESC-000376,ALT-000376,CASE-000376,False,,Not required,False,,,,False,,
ESC-000377,ALT-000377,CASE-000377,False,,Not required,False,,,,False,,
ESC-000378,ALT-000378,CASE-000378,False,,Not required,False,,,,False,,
ESC-000379,ALT-000379,CASE-000379,True,L3,CRITICAL severity per policy,True,2026-01-10T19:37:00Z,ANL-1003,Incident Response,True,2026-01-10T19:52:00Z,24.0
ESC-000380,ALT-000380,CASE-000380,False,,Not required,False,,,,False,,
ESC-000381,ALT-000381,CASE-000381,False,,Not required,False,,,,False,,
ESC-000382,ALT-000382,CASE-000382,True,L2,HIGH severity per policy,True,2026-01-10T02:59:00Z,ANL-1007,Incident Response,True,2026-01-10T03:14:00Z,46.0
ESC-000383,ALT-000383,CASE-000383,True,L2,HIGH severity per policy,True,2026-01-10T20:11:00Z,ANL-1009,Incident Response,True,2026-01-10T20:26:00Z,64.0
ESC-000384,ALT-000384,CASE-000384,False,,Not required,False,,,,False,,
ESC-000385,ALT-000385,CASE-000385,False,,Not required,False,,,,False,,
ESC-000386,ALT-000386,CASE-000386,True,L2,HIGH severity per policy,True,2026-01-10T13:21:00Z,ANL-1002,Incident Response,True,2026-01-10T13:36:00Z,72.0
ESC-000387,ALT-000387,CASE-000387,False,,Not required,False,,,,False,,
ESC-000388,ALT-000388,CASE-000388,False,,Not required,False,,,,False,,
ESC-000389,ALT-000389,CASE-000389,False,,Not required,False,,,,False,,
ESC-000390,ALT-000390,CASE-000390,True,L2,HIGH severity per policy,True,2026-01-10T20:29:00Z,ANL-1006,Incident Response,True,2026-01-10T20:44:00Z,42.0
ESC-000391,ALT-000391,CASE-000391,True,L3,CRITICAL severity per policy,True,2026-01-10T01:21:00Z,ANL-1009,Incident Response,True,2026-01-10T01:36:00Z,22.0
ESC-000392,ALT-000392,CASE-000392,True,L2,HIGH severity per policy,True,2026-01-10T17:51:00Z,ANL-1001,Incident Response,True,2026-01-10T18:06:00Z,47.0
ESC-000393,ALT-000393,CASE-000393,False,,Not required,False,,,,False,,
ESC-000394,ALT-000394,CASE-000394,False,,Not required,False,,,,False,,
ESC-000395,ALT-000395,CASE-000395,False,,Not required,False,,,,False,,
ESC-000396,ALT-000396,CASE-000396,False,,Not required,False,,,,False,,
ESC-000397,ALT-000397,CASE-000397,False,,Not required,False,,,,False,,
ESC-000398,ALT-000398,CASE-000398,True,L3,CRITICAL severity per policy,True,2026-01-10T20:13:00Z,ANL-1008,Incident Response,True,2026-01-10T20:28:00Z,23.0
ESC-000399,ALT-000399,CASE-000399,False,,Not required,False,,,,False,,
ESC-000400,ALT-000400,CASE-000400,False,,Not required,False,,,,False,,
ESC-000401,ALT-000401,CASE-000401,True,L2,HIGH severity per policy,True,2026-01-11T19:16:00Z,ANL-1002,Incident Response,True,2026-01-11T19:31:00Z,70.0
ESC-000402,ALT-000402,CASE-000402,False,,Not required,False,,,,False,,
ESC-000403,ALT-000403,CASE-000403,True,L2,HIGH severity per policy,True,2026-01-11T11:56:00Z,ANL-1011,Incident Response,True,2026-01-11T12:11:00Z,67.0
ESC-000404,ALT-000404,CASE-000404,True,L3,CRITICAL severity per policy,True,2026-01-11T23:14:00Z,ANL-1005,Incident Response,True,2026-01-11T23:29:00Z,31.0
ESC-000405,ALT-000405,CASE-000405,False,,Not required,False,,,,False,,
ESC-000406,ALT-000406,CASE-000406,False,,Not required,False,,,,False,,
ESC-000407,ALT-000407,CASE-000407,True,L3,CRITICAL severity per policy,True,2026-01-11T04:25:00Z,ANL-1011,Incident Response,True,2026-01-11T04:40:00Z,15.0
ESC-000408,ALT-000408,CASE-000408,False,,Not required,False,,,,False,,
ESC-000409,ALT-000409,CASE-000409,True,L2,HIGH severity per policy,True,2026-01-11T12:41:00Z,ANL-1009,Incident Response,True,2026-01-11T12:56:00Z,62.0
ESC-000410,ALT-000410,CASE-000410,False,,Not required,False,,,,False,,
ESC-000411,ALT-000411,CASE-000411,True,L2,HIGH severity per policy,True,2026-01-11T18:52:00Z,ANL-1002,Incident Response,True,2026-01-11T19:07:00Z,72.0
ESC-000412,ALT-000412,CASE-000412,False,,Not required,False,,,,False,,
ESC-000413,ALT-000413,CASE-000413,True,L3,CRITICAL severity per policy,True,2026-01-11T19:39:00Z,ANL-1009,Incident Response,True,2026-01-11T19:54:00Z,21.0
ESC-000414,ALT-000414,CASE-000414,False,,Not required,False,,,,False,,
ESC-000415,ALT-000415,CASE-000415,False,,Not required,False,,,,False,,
ESC-000416,ALT-000416,CASE-000416,False,,Not required,False,,,,False,,
ESC-000417,ALT-000417,CASE-000417,True,L3,CRITICAL severity per policy,True,2026-01-11T09:52:00Z,ANL-1003,Incident Response,True,2026-01-11T10:07:00Z,32.0
ESC-000418,ALT-000418,CASE-000418,False,,Not required,False,,,,False,,
ESC-000419,ALT-000419,CASE-000419,True,L2,HIGH severity per policy,True,2026-01-11T21:16:00Z,ANL-1009,Incident Response,True,2026-01-11T21:31:00Z,45.0
ESC-000420,ALT-000420,CASE-000420,False,,Not required,False,,,,False,,
ESC-000421,ALT-000421,CASE-000421,True,L2,HIGH severity per policy,True,2026-01-11T02:10:00Z,ANL-1007,Incident Response,True,2026-01-11T02:25:00Z,35.0
ESC-000422,ALT-000422,CASE-000422,False,,Not required,False,,,,False,,
ESC-000423,ALT-000423,CASE-000423,False,,Not required,False,,,,False,,
ESC-000424,ALT-000424,CASE-000424,False,,Not required,False,,,,False,,
ESC-000425,ALT-000425,CASE-000425,False,,Not required,False,,,,False,,
ESC-000426,ALT-000426,CASE-000426,False,,Not required,False,,,,False,,
ESC-000427,ALT-000427,CASE-000427,False,,Not required,False,,,,False,,
ESC-000428,ALT-000428,CASE-000428,True,L2,HIGH severity per policy,True,2026-01-11T10:26:00Z,ANL-1005,Incident Response,True,2026-01-11T10:41:00Z,39.0
ESC-000429,ALT-000429,CASE-000429,False,,Not required,False,,,,False,,
ESC-000430,ALT-000430,CASE-000430,False,,Not required,False,,,,False,,
ESC-000431,ALT-000431,CASE-000431,True,L3,CRITICAL severity per policy,True,2026-01-11T14:16:00Z,ANL-1003,Incident Response,True,2026-01-11T14:31:00Z,18.0
ESC-000432,ALT-000432,CASE-000432,False,,Not required,False,,,,False,,
ESC-000433,ALT-000433,CASE-000433,True,L2,HIGH severity per policy,True,2026-01-11T03:21:00Z,ANL-1008,Incident Response,True,2026-01-11T03:36:00Z,30.0
ESC-000434,ALT-000434,CASE-000434,False,,Not required,False,,,,False,,
ESC-000435,ALT-000435,CASE-000435,False,,Not required,False,,,,False,,
ESC-000436,ALT-000436,CASE-000436,True,L2,HIGH severity per policy,True,2026-01-11T16:38:00Z,ANL-1010,Incident Response,True,2026-01-11T16:53:00Z,36.0
ESC-000437,ALT-000437,CASE-000437,False,,Not required,False,,,,False,,
ESC-000438,ALT-000438,CASE-000438,False,,Not required,False,,,,False,,
ESC-000439,ALT-000439,CASE-000439,False,,Not required,False,,,,False,,
ESC-000440,ALT-000440,CASE-000440,False,,Not required,False,,,,False,,
ESC-000441,ALT-000441,CASE-000441,False,,Not required,False,,,,False,,
ESC-000442,ALT-000442,CASE-000442,False,,Not required,False,,,,False,,
ESC-000443,ALT-000443,CASE-000443,False,,Not required,False,,,,False,,
ESC-000444,ALT-000444,CASE-000444,False,,Not required,False,,,,False,,
ESC-000445,ALT-000445,CASE-000445,True,L2,HIGH severity per policy,True,2026-01-13T01:02:00Z,ANL-1010,Incident Response,True,2026-01-13T01:17:00Z,65.0
ESC-000446,ALT-000446,CASE-000446,True,L2,HIGH severity per policy,True,2026-01-13T00:54:00Z,ANL-1005,Incident Response,True,2026-01-13T01:09:00Z,78.0
ESC-000447,ALT-000447,CASE-000447,False,,Not required,False,,,,False,,
ESC-000448,ALT-000448,CASE-000448,True,L2,HIGH severity per policy,True,2026-01-12T12:43:00Z,ANL-1008,Incident Response,True,2026-01-12T12:58:00Z,55.0
ESC-000449,ALT-000449,CASE-000449,True,L2,HIGH severity per policy,True,2026-01-12T07:43:00Z,ANL-1009,Incident Response,True,2026-01-12T07:58:00Z,59.0
ESC-000450,ALT-000450,CASE-000450,False,,Not required,False,,,,False,,
ESC-000451,ALT-000451,CASE-000451,True,L3,CRITICAL severity per policy,True,2026-01-13T00:16:00Z,ANL-1005,Incident Response,True,2026-01-13T00:31:00Z,18.0
ESC-000452,ALT-000452,CASE-000452,False,,Not required,False,,,,False,,
ESC-000453,ALT-000453,CASE-000453,True,L2,HIGH severity per policy,True,2026-01-13T00:01:00Z,ANL-1009,Incident Response,True,2026-01-13T00:16:00Z,73.0
ESC-000454,ALT-000454,CASE-000454,True,L2,HIGH severity per policy,True,2026-01-12T14:27:00Z,ANL-1003,Incident Response,True,2026-01-12T14:42:00Z,35.0
ESC-000455,ALT-000455,CASE-000455,False,,Not required,False,,,,False,,
ESC-000456,ALT-000456,CASE-000456,False,,Not required,False,,,,False,,
ESC-000457,ALT-000457,CASE-000457,False,,Not required,False,,,,False,,
ESC-000458,ALT-000458,CASE-000458,False,,Not required,False,,,,False,,
ESC-000459,ALT-000459,CASE-000459,False,,Not required,False,,,,False,,
ESC-000460,ALT-000460,CASE-000460,False,,Not required,False,,,,False,,
ESC-000461,ALT-000461,CASE-000461,False,,Not required,False,,,,False,,
ESC-000462,ALT-000462,CASE-000462,False,,Not required,False,,,,False,,
ESC-000463,ALT-000463,CASE-000463,True,L2,HIGH severity per policy,True,2026-01-12T04:58:00Z,ANL-1002,Incident Response,True,2026-01-12T05:13:00Z,58.0
ESC-000464,ALT-000464,CASE-000464,True,L2,HIGH severity per policy,True,2026-01-12T10:55:00Z,ANL-1010,Incident Response,True,2026-01-12T11:10:00Z,50.0
ESC-000465,ALT-000465,CASE-000465,False,,Not required,False,,,,False,,
